id,x,y,z,xi,yi,zi,value,cost,blockvalue,rock_tonnes,ore_tonnes
18667,855.0,375.0,195.0,29,13,7,0.0,62604.0,-62604.0,69560.0,0.0
18668,855.0,375.0,225.0,29,13,8,0.0,58428.0,-58428.0,64920.0,0.0
18669,855.0,375.0,255.0,29,13,9,0.0,55080.0,-55080.0,61200.0,0.0
18670,855.0,375.0,285.0,29,13,10,0.0,55080.0,-55080.0,61200.0,0.0
18671,855.0,375.0,315.0,29,13,11,0.0,55080.0,-55080.0,61200.0,0.0
18672,855.0,375.0,345.0,29,13,12,0.0,55080.0,-55080.0,61200.0,0.0
18673,855.0,375.0,375.0,29,13,13,0.0,16094.04,-16094.04,26810.0,0.0
18674,855.0,405.0,-15.0,29,14,0,0.0,0.0,0.0,0.0,0.0
18675,855.0,405.0,15.0,29,14,1,0.0,0.0,0.0,0.0,0.0
18676,855.0,405.0,45.0,29,14,2,0.0,0.0,0.0,0.0,0.0
18677,855.0,405.0,75.0,29,14,3,0.0,0.0,0.0,0.0,0.0
18678,855.0,405.0,105.0,29,14,4,0.0,0.0,0.0,0.0,0.0
18679,855.0,405.0,135.0,29,14,5,102874.93,66132.0,36742.93,73480.0,73480.0
18680,855.0,405.0,165.0,29,14,6,80475.66,65313.0,15162.66,72570.0,72570.0
18681,855.0,405.0,195.0,29,14,7,66323.46,65124.0,1199.46,72360.0,72360.0
18682,855.0,405.0,225.0,29,14,8,0.0,65124.0,-65124.0,72360.0,0.0
18683,855.0,405.0,255.0,29,14,9,0.0,61596.0,-61596.0,68440.0,0.0
18684,855.0,405.0,285.0,29,14,10,0.0,55080.0,-55080.0,61200.0,0.0
18685,855.0,405.0,315.0,29,14,11,0.0,55080.0,-55080.0,61200.0,0.0
18686,855.0,405.0,345.0,29,14,12,0.0,55080.0,-55080.0,61200.0,0.0
18687,855.0,405.0,375.0,29,14,13,0.0,17642.82,-17642.82,29390.0,0.0
18688,855.0,435.0,-15.0,29,15,0,0.0,0.0,0.0,0.0,0.0
18689,855.0,435.0,15.0,29,15,1,0.0,0.0,0.0,0.0,0.0
18690,855.0,435.0,45.0,29,15,2,0.0,0.0,0.0,0.0,0.0
18691,855.0,435.0,75.0,29,15,3,0.0,0.0,0.0,0.0,0.0
18692,855.0,435.0,105.0,29,15,4,226987.82,66825.0,160162.82,74250.0,74250.0
18693,855.0,435.0,135.0,29,15,5,143835.69,66825.0,77010.69,74250.0,74250.0
18694,855.0,435.0,165.0,29,15,6,90352.43,66762.0,23590.43,74180.0,74180.0
18695,855.0,435.0,195.0,29,15,7,179871.81,65502.0,114369.81,72780.0,72780.0
18696,855.0,435.0,225.0,29,15,8,134170.11,65124.0,69046.11,72360.0,72360.0
18697,855.0,435.0,255.0,29,15,9,0.0,65124.0,-65124.0,72360.0,0.0
18698,855.0,435.0,285.0,29,15,10,0.0,59508.0,-59508.0,66120.0,0.0
18699,855.0,435.0,315.0,29,15,11,0.0,55080.0,-55080.0,61200.0,0.0
18700,855.0,435.0,345.0,29,15,12,0.0,55080.0,-55080.0,61200.0,0.0
18701,855.0,435.0,375.0,29,15,13,0.0,19071.53,-19071.53,31770.0,0.0
18702,855.0,465.0,-15.0,29,16,0,0.0,0.0,0.0,0.0,0.0
18703,855.0,465.0,15.0,29,16,1,0.0,0.0,0.0,0.0,0.0
18704,855.0,465.0,45.0,29,16,2,0.0,0.0,0.0,0.0,0.0
18705,855.0,465.0,75.0,29,16,3,0.0,0.0,0.0,0.0,0.0
18706,855.0,465.0,105.0,29,16,4,325864.21,65124.0,260740.21,72360.0,72360.0
18707,855.0,465.0,135.0,29,16,5,343572.16,65124.0,278448.16,72360.0,72360.0
18708,855.0,465.0,165.0,29,16,6,391376.8,65124.0,326252.8,72360.0,72360.0
18709,855.0,465.0,195.0,29,16,7,387541.02,65124.0,322417.02,72360.0,72360.0
18710,855.0,465.0,225.0,29,16,8,334692.06,65124.0,269568.06,72360.0,72360.0
18711,855.0,465.0,255.0,29,16,9,62359.95,65124.0,-2764.05,72360.0,72360.0
18712,855.0,465.0,285.0,29,16,10,0.0,64008.0,-64008.0,71120.0,0.0
18713,855.0,465.0,315.0,29,16,11,0.0,56916.0,-56916.0,63240.0,0.0
18714,855.0,465.0,345.0,29,16,12,0.0,55080.0,-55080.0,61200.0,0.0
18715,855.0,465.0,375.0,29,16,13,0.0,20416.2,-20416.2,34010.0,0.0
18716,855.0,495.0,-15.0,29,17,0,0.0,0.0,0.0,0.0,0.0
18717,855.0,495.0,15.0,29,17,1,0.0,0.0,0.0,0.0,0.0
18718,855.0,495.0,45.0,29,17,2,0.0,0.0,0.0,0.0,0.0
18719,855.0,495.0,75.0,29,17,3,0.0,0.0,0.0,0.0,0.0
18720,855.0,495.0,105.0,29,17,4,247706.72,65124.0,182582.72,72360.0,72360.0
18721,855.0,495.0,135.0,29,17,5,270162.99,65124.0,205038.99,72360.0,72360.0
18722,855.0,495.0,165.0,29,17,6,333605.55,65124.0,268481.55,72360.0,72360.0
18723,855.0,495.0,195.0,29,17,7,422419.81,65124.0,357295.81,72360.0,72360.0
18724,855.0,495.0,225.0,29,17,8,383887.06,65124.0,318763.06,72360.0,72360.0
18725,855.0,495.0,255.0,29,17,9,183024.51,65124.0,117900.51,72360.0,72360.0
18726,855.0,495.0,285.0,29,17,10,12598.4,65124.0,-52525.6,72360.0,72360.0
18727,855.0,495.0,315.0,29,17,11,0.0,64116.0,-64116.0,71240.0,0.0
18728,855.0,495.0,345.0,29,17,12,0.0,57528.0,-57528.0,63920.0,0.0
18729,855.0,495.0,375.0,29,17,13,0.0,21748.87,-21748.87,36230.0,0.0
18730,855.0,525.0,-15.0,29,18,0,0.0,0.0,0.0,0.0,0.0
18731,855.0,525.0,15.0,29,18,1,0.0,0.0,0.0,0.0,0.0
18732,855.0,525.0,45.0,29,18,2,0.0,0.0,0.0,0.0,0.0
18733,855.0,525.0,75.0,29,18,3,0.0,0.0,0.0,0.0,0.0
18734,855.0,525.0,105.0,29,18,4,0.0,0.0,0.0,0.0,0.0
18735,855.0,525.0,135.0,29,18,5,120269.58,65124.0,55145.58,72360.0,72360.0
18736,855.0,525.0,165.0,29,18,6,212804.22,65124.0,147680.22,72360.0,72360.0
18737,855.0,525.0,195.0,29,18,7,410012.98,65124.0,344888.98,72360.0,72360.0
18738,855.0,525.0,225.0,29,18,8,429552.54,65124.0,364428.54,72360.0,72360.0
18739,855.0,525.0,255.0,29,18,9,227057.94,65124.0,161933.94,72360.0,72360.0
18740,855.0,525.0,285.0,29,18,10,73073.3,65124.0,7949.3,72360.0,72360.0
18741,855.0,525.0,315.0,29,18,11,0.0,65124.0,-65124.0,72360.0,0.0
18742,855.0,525.0,345.0,29,18,12,0.0,63108.0,-63108.0,70120.0,0.0
18743,855.0,525.0,375.0,29,18,13,15065.67,25597.44,-10531.77,40400.0,29210.0
18744,855.0,555.0,-15.0,29,19,0,0.0,0.0,0.0,0.0,0.0
18745,855.0,555.0,15.0,29,19,1,0.0,0.0,0.0,0.0,0.0
18746,855.0,555.0,45.0,29,19,2,0.0,0.0,0.0,0.0,0.0
18747,855.0,555.0,75.0,29,19,3,0.0,0.0,0.0,0.0,0.0
18748,855.0,555.0,105.0,29,19,4,0.0,0.0,0.0,0.0,0.0
18749,855.0,555.0,135.0,29,19,5,21804.05,65124.0,-43319.95,72360.0,72360.0
18750,855.0,555.0,165.0,29,19,6,163713.16,65124.0,98589.16,72360.0,72360.0
18751,855.0,555.0,195.0,29,19,7,342021.07,65124.0,276897.07,72360.0,72360.0
18752,855.0,555.0,225.0,29,19,8,364047.01,65124.0,298923.01,72360.0,72360.0
18753,855.0,555.0,255.0,29,19,9,222180.0,65124.0,157056.0,72360.0,72360.0
18754,855.0,555.0,285.0,29,19,10,83638.94,65124.0,18514.94,72360.0,72360.0
18755,855.0,555.0,315.0,29,19,11,0.0,65124.0,-65124.0,72360.0,0.0
18756,855.0,555.0,345.0,29,19,12,5759.17,64620.0,-58860.83,71800.0,71800.0
18757,855.0,555.0,375.0,29,19,13,6820.72,39788.46,-32967.74,45908.0,43137.0
18758,855.0,585.0,-15.0,29,20,0,0.0,0.0,0.0,0.0,0.0
18759,855.0,585.0,15.0,29,20,1,0.0,0.0,0.0,0.0,0.0
18760,855.0,585.0,45.0,29,20,2,0.0,0.0,0.0,0.0,0.0
18761,855.0,585.0,75.0,29,20,3,0.0,0.0,0.0,0.0,0.0
18762,855.0,585.0,105.0,29,20,4,0.0,0.0,0.0,0.0,0.0
18763,855.0,585.0,135.0,29,20,5,0.0,65124.0,-65124.0,72360.0,0.0
18764,855.0,585.0,165.0,29,20,6,126312.68,65124.0,61188.68,72360.0,72360.0
18765,855.0,585.0,195.0,29,20,7,328291.2,65124.0,263167.2,72360.0,72360.0
18766,855.0,585.0,225.0,29,20,8,349609.97,65124.0,284485.97,72360.0,72360.0
18767,855.0,585.0,255.0,29,20,9,125786.32,61596.0,64190.32,68440.0,34840.0
18768,855.0,585.0,285.0,29,20,10,0.0,55836.0,-55836.0,62040.0,0.0
18769,855.0,585.0,315.0,29,20,11,0.0,59184.0,-59184.0,65760.0,0.0
18770,855.0,585.0,345.0,29,20,12,162.3,59040.0,-58877.7,65600.0,26800.0
18771,855.0,585.0,375.0,29,20,13,2838.53,46413.0,-43574.47,51570.0,14400.0
18772,855.0,615.0,-15.0,29,21,0,0.0,0.0,0.0,0.0,0.0
18773,855.0,615.0,15.0,29,21,1,0.0,0.0,0.0,0.0,0.0
18774,855.0,615.0,45.0,29,21,2,0.0,0.0,0.0,0.0,0.0
18775,855.0,615.0,75.0,29,21,3,0.0,0.0,0.0,0.0,0.0
18776,855.0,615.0,105.0,29,21,4,0.0,0.0,0.0,0.0,0.0
18777,855.0,615.0,135.0,29,21,5,16141.75,65124.0,-48982.25,72360.0,72360.0
18778,855.0,615.0,165.0,29,21,6,95313.0,65124.0,30189.0,72360.0,72360.0
18779,855.0,615.0,195.0,29,21,7,180599.37,65124.0,115475.37,72360.0,72360.0
18780,855.0,615.0,225.0,29,21,8,148904.22,65124.0,83780.22,72360.0,72360.0
18781,855.0,615.0,255.0,29,21,9,98241.61,64620.0,33621.61,71800.0,67000.0
18782,855.0,615.0,285.0,29,21,10,14237.88,59148.0,-44910.12,65720.0,24120.0
18783,855.0,615.0,315.0,29,21,11,0.0,55080.0,-55080.0,61200.0,0.0
18784,855.0,615.0,345.0,29,21,12,0.0,55080.0,-55080.0,61200.0,0.0
18785,855.0,615.0,375.0,29,21,13,0.0,50283.0,-50283.0,55870.0,0.0
18786,855.0,645.0,-15.0,29,22,0,0.0,0.0,0.0,0.0,0.0
18787,855.0,645.0,15.0,29,22,1,0.0,0.0,0.0,0.0,0.0
18788,855.0,645.0,45.0,29,22,2,0.0,0.0,0.0,0.0,0.0
18789,855.0,645.0,75.0,29,22,3,0.0,0.0,0.0,0.0,0.0
18790,855.0,645.0,105.0,29,22,4,0.0,65124.0,-65124.0,72360.0,0.0
18791,855.0,645.0,135.0,29,22,5,0.0,65124.0,-65124.0,72360.0,0.0
18792,855.0,645.0,165.0,29,22,6,22049.11,65124.0,-43074.89,72360.0,72360.0
18793,855.0,645.0,195.0,29,22,7,49269.12,65124.0,-15854.88,72360.0,72360.0
18794,855.0,645.0,225.0,29,22,8,42696.69,65124.0,-22427.31,72360.0,72360.0
18795,855.0,645.0,255.0,29,22,9,0.0,64872.0,-64872.0,72080.0,0.0
18796,855.0,645.0,285.0,29,22,10,0.0,63252.0,-63252.0,70280.0,0.0
18797,855.0,645.0,315.0,29,22,11,0.0,59148.0,-59148.0,65720.0,0.0
18798,855.0,645.0,345.0,29,22,12,0.0,57312.0,-57312.0,63680.0,0.0
18799,855.0,645.0,375.0,29,22,13,0.0,51098.4,-51098.4,56776.0,0.0
18800,855.0,675.0,-15.0,29,23,0,0.0,0.0,0.0,0.0,0.0
18801,855.0,675.0,15.0,29,23,1,0.0,0.0,0.0,0.0,0.0
18802,855.0,675.0,45.0,29,23,2,0.0,0.0,0.0,0.0,0.0
18803,855.0,675.0,75.0,29,23,3,0.0,0.0,0.0,0.0,0.0
18804,855.0,675.0,105.0,29,23,4,0.0,64872.0,-64872.0,72080.0,0.0
18805,855.0,675.0,135.0,29,23,5,0.0,65124.0,-65124.0,72360.0,0.0
18806,855.0,675.0,165.0,29,23,6,0.0,65124.0,-65124.0,72360.0,0.0
18807,855.0,675.0,195.0,29,23,7,0.0,65124.0,-65124.0,72360.0,0.0
18808,855.0,675.0,225.0,29,23,8,0.0,65124.0,-65124.0,72360.0,0.0
18809,855.0,675.0,255.0,29,23,9,0.0,64368.0,-64368.0,71520.0,0.0
18810,855.0,675.0,285.0,29,23,10,0.0,60516.0,-60516.0,67240.0,0.0
18811,855.0,675.0,315.0,29,23,11,0.0,57672.0,-57672.0,64080.0,0.0
18812,855.0,675.0,345.0,29,23,12,0.0,55080.0,-55080.0,61200.0,0.0
18813,855.0,675.0,375.0,29,23,13,0.0,52380.0,-52380.0,58200.0,0.0
18814,855.0,705.0,-15.0,29,24,0,0.0,0.0,0.0,0.0,0.0
18815,855.0,705.0,15.0,29,24,1,0.0,0.0,0.0,0.0,0.0
18816,855.0,705.0,45.0,29,24,2,0.0,0.0,0.0,0.0,0.0
18817,855.0,705.0,75.0,29,24,3,0.0,0.0,0.0,0.0,0.0
18818,855.0,705.0,105.0,29,24,4,0.0,65124.0,-65124.0,72360.0,0.0
18819,855.0,705.0,135.0,29,24,5,0.0,65124.0,-65124.0,72360.0,0.0
18820,855.0,705.0,165.0,29,24,6,0.0,65124.0,-65124.0,72360.0,0.0
18821,855.0,705.0,195.0,29,24,7,0.0,65124.0,-65124.0,72360.0,0.0
18822,855.0,705.0,225.0,29,24,8,0.0,65124.0,-65124.0,72360.0,0.0
18823,855.0,705.0,255.0,29,24,9,0.0,64620.0,-64620.0,71800.0,0.0
18824,855.0,705.0,285.0,29,24,10,0.0,60516.0,-60516.0,67240.0,0.0
18825,855.0,705.0,315.0,29,24,11,0.0,56916.0,-56916.0,63240.0,0.0
18826,855.0,705.0,345.0,29,24,12,0.0,55080.0,-55080.0,61200.0,0.0
18827,855.0,705.0,375.0,29,24,13,0.0,54189.0,-54189.0,60210.0,0.0
18828,855.0,735.0,-15.0,29,25,0,0.0,0.0,0.0,0.0,0.0
18829,855.0,735.0,15.0,29,25,1,0.0,0.0,0.0,0.0,0.0
18830,855.0,735.0,45.0,29,25,2,0.0,0.0,0.0,0.0,0.0
18831,855.0,735.0,75.0,29,25,3,0.0,0.0,0.0,0.0,0.0
18832,855.0,735.0,105.0,29,25,4,0.0,65124.0,-65124.0,72360.0,0.0
18833,855.0,735.0,135.0,29,25,5,0.0,65124.0,-65124.0,72360.0,0.0
18834,855.0,735.0,165.0,29,25,6,0.0,64872.0,-64872.0,72080.0,0.0
18835,855.0,735.0,195.0,29,25,7,0.0,64008.0,-64008.0,71120.0,0.0
18836,855.0,735.0,225.0,29,25,8,0.0,64008.0,-64008.0,71120.0,0.0
18837,855.0,735.0,255.0,29,25,9,0.0,65124.0,-65124.0,72360.0,0.0
18838,855.0,735.0,285.0,29,25,10,0.0,64368.0,-64368.0,71520.0,0.0
18839,855.0,735.0,315.0,29,25,11,0.0,59364.0,-59364.0,65960.0,0.0
18840,855.0,735.0,345.0,29,25,12,0.0,55080.0,-55080.0,61200.0,0.0
18841,855.0,735.0,375.0,29,25,13,0.0,55746.0,-55746.0,61940.0,0.0
18842,855.0,765.0,-15.0,29,26,0,0.0,0.0,0.0,0.0,0.0
18843,855.0,765.0,15.0,29,26,1,0.0,0.0,0.0,0.0,0.0
18844,855.0,765.0,45.0,29,26,2,0.0,0.0,0.0,0.0,0.0
18845,855.0,765.0,75.0,29,26,3,0.0,0.0,0.0,0.0,0.0
18846,855.0,765.0,105.0,29,26,4,82288.75,64854.01,17434.74,72060.01,72060.0
18847,855.0,765.0,135.0,29,26,5,0.0,65070.0,-65070.0,72300.0,0.0
18848,855.0,765.0,165.0,29,26,6,0.0,65124.0,-65124.0,72360.0,0.0
18849,855.0,765.0,195.0,29,26,7,0.0,65124.0,-65124.0,72360.0,0.0
18850,855.0,765.0,225.0,29,26,8,0.0,64620.0,-64620.0,71800.0,0.0
18851,855.0,765.0,255.0,29,26,9,0.0,63756.0,-63756.0,70840.0,0.0
18852,855.0,765.0,285.0,29,26,10,0.0,61380.0,-61380.0,68200.0,0.0
18853,855.0,765.0,315.0,29,26,11,0.0,57312.0,-57312.0,63680.0,0.0
18854,855.0,765.0,345.0,29,26,12,0.0,55080.0,-55080.0,61200.0,0.0
18855,855.0,765.0,375.0,29,26,13,0.0,56430.0,-56430.0,62700.0,0.0
18856,855.0,795.0,-15.0,29,27,0,0.0,0.0,0.0,0.0,0.0
18857,855.0,795.0,15.0,29,27,1,0.0,0.0,0.0,0.0,0.0
18858,855.0,795.0,45.0,29,27,2,0.0,0.0,0.0,0.0,0.0
18859,855.0,795.0,75.0,29,27,3,0.0,0.0,0.0,0.0,0.0
18860,855.0,795.0,105.0,29,27,4,87399.26,64422.01,22977.24,71580.02,71580.0
18861,855.0,795.0,135.0,29,27,5,0.0,64530.01,-64530.01,71700.02,0.0
18862,855.0,795.0,165.0,29,27,6,0.0,64494.0,-64494.0,71660.0,0.0
18863,855.0,795.0,195.0,29,27,7,0.0,64962.01,-64962.01,72180.01,0.0
18864,855.0,795.0,225.0,29,27,8,0.0,63477.0,-63477.0,70530.0,0.0
18865,855.0,795.0,255.0,29,27,9,0.0,58644.0,-58644.0,65160.0,0.0
18866,855.0,795.0,285.0,29,27,10,0.0,55080.0,-55080.0,61200.0,0.0
18867,855.0,795.0,315.0,29,27,11,0.0,55080.0,-55080.0,61200.0,0.0
18868,855.0,795.0,345.0,29,27,12,0.0,55080.0,-55080.0,61200.0,0.0
18869,855.0,795.0,375.0,29,27,13,0.0,57186.0,-57186.0,63540.0,0.0
18870,855.0,825.0,-15.0,29,28,0,0.0,0.0,0.0,0.0,0.0
18871,855.0,825.0,15.0,29,28,1,0.0,0.0,0.0,0.0,0.0
18872,855.0,825.0,45.0,29,28,2,0.0,0.0,0.0,0.0,0.0
18873,855.0,825.0,75.0,29,28,3,0.0,0.0,0.0,0.0,0.0
18874,855.0,825.0,105.0,29,28,4,0.0,0.0,0.0,0.0,0.0
18875,855.0,825.0,135.0,29,28,5,53852.24,64395.01,-10542.77,71550.02,71550.0
18876,855.0,825.0,165.0,29,28,6,45315.42,64395.01,-19079.59,71550.02,71550.0
18877,855.0,825.0,195.0,29,28,7,5985.72,64422.01,-58436.29,71580.02,71580.0
18878,855.0,825.0,225.0,29,28,8,0.0,64053.0,-64053.0,71170.0,0.0
18879,855.0,825.0,255.0,29,28,9,0.0,60165.0,-60165.0,66850.0,0.0
18880,855.0,825.0,285.0,29,28,10,0.0,57060.0,-57060.0,63400.0,0.0
18881,855.0,825.0,315.0,29,28,11,0.0,55080.0,-55080.0,61200.0,0.0
18882,855.0,825.0,345.0,29,28,12,0.0,55080.0,-55080.0,61200.0,0.0
18883,855.0,825.0,375.0,29,28,13,0.0,58203.0,-58203.0,64670.0,0.0
18884,855.0,825.0,405.0,29,28,14,0.0,48.53,-48.53,291.5,0.0
18885,855.0,855.0,-15.0,29,29,0,0.0,0.0,0.0,0.0,0.0
18886,855.0,855.0,15.0,29,29,1,0.0,0.0,0.0,0.0,0.0
18887,855.0,855.0,45.0,29,29,2,0.0,0.0,0.0,0.0,0.0
18888,855.0,855.0,75.0,29,29,3,0.0,0.0,0.0,0.0,0.0
18889,855.0,855.0,105.0,29,29,4,0.0,0.0,0.0,0.0,0.0
18890,855.0,855.0,135.0,29,29,5,137359.03,64395.01,72964.02,71550.02,71550.0
18891,855.0,855.0,165.0,29,29,6,151757.55,64395.01,87362.53,71550.02,71550.0
18892,855.0,855.0,195.0,29,29,7,117476.8,64395.01,53081.78,71550.02,71550.0
18893,855.0,855.0,225.0,29,29,8,19943.26,64395.01,-44451.75,71550.02,71550.0
18894,855.0,855.0,255.0,29,29,9,0.0,64395.01,-64395.01,71550.02,0.0
18895,855.0,855.0,285.0,29,29,10,0.0,63495.0,-63495.0,70550.0,0.0
18896,855.0,855.0,315.0,29,29,11,0.0,58905.0,-58905.0,65450.0,0.0
18897,855.0,855.0,345.0,29,29,12,0.0,55080.0,-55080.0,61200.0,0.0
18898,855.0,855.0,375.0,29,29,13,0.0,58320.0,-58320.0,64800.0,0.0
18899,855.0,855.0,405.0,29,29,14,0.0,409.09,-409.09,1365.0,0.0
18900,855.0,885.0,-15.0,29,30,0,0.0,0.0,0.0,0.0,0.0
18901,855.0,885.0,15.0,29,30,1,0.0,0.0,0.0,0.0,0.0
18902,855.0,885.0,45.0,29,30,2,0.0,0.0,0.0,0.0,0.0
18903,855.0,885.0,75.0,29,30,3,0.0,0.0,0.0,0.0,0.0
18904,855.0,885.0,105.0,29,30,4,0.0,0.0,0.0,0.0,0.0
18905,855.0,885.0,135.0,29,30,5,142782.71,64395.01,78387.7,71550.02,71550.0
18906,855.0,885.0,165.0,29,30,6,164490.54,64395.01,100095.53,71550.02,71550.0
18907,855.0,885.0,195.0,29,30,7,144471.44,64395.01,80076.43,71550.02,71550.0
18908,855.0,885.0,225.0,29,30,8,53863.5,64395.01,-10531.51,71550.02,71550.0
18909,855.0,885.0,255.0,29,30,9,0.0,64395.01,-64395.01,71550.02,0.0
18910,855.0,885.0,285.0,29,30,10,43889.94,64395.01,-20505.08,71550.02,71550.0
18911,855.0,885.0,315.0,29,30,11,24103.13,64170.0,-40066.87,71300.0,68900.0
18912,855.0,885.0,345.0,29,30,12,14194.88,61425.0,-47230.12,68250.0,45050.0
18913,855.0,885.0,375.0,29,30,13,3485.38,58320.0,-54834.62,64800.0,7200.0
18914,855.0,885.0,405.0,29,30,14,0.0,720.78,-720.78,2405.0,0.0
18915,855.0,915.0,-15.0,29,31,0,0.0,0.0,0.0,0.0,0.0
18916,855.0,915.0,15.0,29,31,1,0.0,0.0,0.0,0.0,0.0
18917,855.0,915.0,45.0,29,31,2,0.0,0.0,0.0,0.0,0.0
18918,855.0,915.0,75.0,29,31,3,0.0,0.0,0.0,0.0,0.0
18919,855.0,915.0,105.0,29,31,4,0.0,0.0,0.0,0.0,0.0
18920,855.0,915.0,135.0,29,31,5,0.0,0.0,0.0,0.0,0.0
18921,855.0,915.0,165.0,29,31,6,258149.74,64557.01,193592.73,71730.02,71730.0
18922,855.0,915.0,195.0,29,31,7,324446.44,64395.01,260051.43,71550.02,71550.0
18923,855.0,915.0,225.0,29,31,8,284542.02,64395.01,220147.01,71550.02,71550.0
18924,855.0,915.0,255.0,29,31,9,155051.68,64395.01,90656.66,71550.02,71550.0
18925,855.0,915.0,285.0,29,31,10,57688.17,64395.01,-6706.85,71550.02,71550.0
18926,855.0,915.0,315.0,29,31,11,93277.39,64395.01,28882.38,71550.02,71550.0
18927,855.0,915.0,345.0,29,31,12,8465.94,64395.01,-55929.07,71550.02,71550.0
18928,855.0,915.0,375.0,29,31,13,0.0,58320.0,-58320.0,64800.0,0.0
18929,855.0,915.0,405.0,29,31,14,0.0,665.33,-665.33,2220.0,0.0
18930,855.0,945.0,-15.0,29,32,0,0.0,0.0,0.0,0.0,0.0
18931,855.0,945.0,15.0,29,32,1,0.0,0.0,0.0,0.0,0.0
18932,855.0,945.0,45.0,29,32,2,0.0,0.0,0.0,0.0,0.0
18933,855.0,945.0,75.0,29,32,3,0.0,0.0,0.0,0.0,0.0
18934,855.0,945.0,105.0,29,32,4,0.0,0.0,0.0,0.0,0.0
18935,855.0,945.0,135.0,29,32,5,0.0,0.0,0.0,0.0,0.0
18936,855.0,945.0,165.0,29,32,6,0.0,0.0,0.0,0.0,0.0
18937,855.0,945.0,195.0,29,32,7,205283.47,64935.01,140348.46,72150.01,72150.0
18938,855.0,945.0,225.0,29,32,8,306160.17,64584.01,241576.15,71760.02,71760.0
18939,855.0,945.0,255.0,29,32,9,194867.75,64395.01,130472.73,71550.02,71550.0
18940,855.0,945.0,285.0,29,32,10,57713.82,64395.01,-6681.19,71550.02,71550.0
18941,855.0,945.0,315.0,29,32,11,39102.04,64395.01,-25292.98,71550.02,71550.0
18942,855.0,945.0,345.0,29,32,12,0.0,64395.01,-64395.01,71550.02,0.0
18943,855.0,945.0,375.0,29,32,13,0.0,58306.5,-58306.5,64785.0,0.0
18944,855.0,945.0,405.0,29,32,14,0.0,74.43,-74.43,279.4,0.0
18945,855.0,975.0,-15.0,29,33,0,0.0,0.0,0.0,0.0,0.0
18946,855.0,975.0,15.0,29,33,1,0.0,0.0,0.0,0.0,0.0
18947,855.0,975.0,45.0,29,33,2,0.0,0.0,0.0,0.0,0.0
18948,855.0,975.0,75.0,29,33,3,0.0,0.0,0.0,0.0,0.0
18949,855.0,975.0,105.0,29,33,4,0.0,0.0,0.0,0.0,0.0
18950,855.0,975.0,135.0,29,33,5,0.0,0.0,0.0,0.0,0.0
18951,855.0,975.0,165.0,29,33,6,0.0,0.0,0.0,0.0,0.0
18952,855.0,975.0,195.0,29,33,7,24862.58,56088.0,-31225.42,62320.0,10720.0
18953,855.0,975.0,225.0,29,33,8,160615.73,62532.0,98083.73,69480.0,56280.0
18954,855.0,975.0,255.0,29,33,9,175011.41,65016.01,109995.41,72240.01,72240.0
18955,855.0,975.0,285.0,29,33,10,84949.99,64719.01,20230.98,71910.01,71910.0
18956,855.0,975.0,315.0,29,33,11,61529.75,64422.01,-2892.27,71580.02,71580.0
18957,855.0,975.0,345.0,29,33,12,12070.01,64395.01,-52325.01,71550.02,71550.0
18958,855.0,975.0,375.0,29,33,13,0.0,56917.81,-56917.81,63242.02,0.0
18959,855.0,1005.0,-15.0,29,34,0,0.0,0.0,0.0,0.0,0.0
18960,855.0,1005.0,15.0,29,34,1,0.0,0.0,0.0,0.0,0.0
18961,855.0,1005.0,45.0,29,34,2,0.0,0.0,0.0,0.0,0.0
18962,855.0,1005.0,75.0,29,34,3,0.0,0.0,0.0,0.0,0.0
18963,855.0,1005.0,105.0,29,34,4,0.0,0.0,0.0,0.0,0.0
18964,855.0,1005.0,135.0,29,34,5,0.0,0.0,0.0,0.0,0.0
18965,855.0,1005.0,165.0,29,34,6,0.0,0.0,0.0,0.0,0.0
18966,855.0,1005.0,195.0,29,34,7,0.0,0.0,0.0,0.0,0.0
18967,855.0,1005.0,225.0,29,34,8,0.0,55080.0,-55080.0,61200.0,0.0
18968,855.0,1005.0,255.0,29,34,9,10493.59,55584.0,-45090.41,61760.0,5360.0
18969,855.0,1005.0,285.0,29,34,10,46664.8,58932.0,-12267.2,65480.0,29480.0
18970,855.0,1005.0,315.0,29,34,11,43767.7,62001.0,-18233.3,68890.0,50890.0
18971,855.0,1005.0,345.0,29,34,12,3750.03,64827.01,-61076.98,72030.02,72030.0
18972,855.0,1005.0,375.0,29,34,13,0.0,53337.6,-53337.6,59264.0,0.0
18973,855.0,1035.0,-15.0,29,35,0,0.0,0.0,0.0,0.0,0.0
18974,855.0,1035.0,15.0,29,35,1,0.0,0.0,0.0,0.0,0.0
18975,855.0,1035.0,45.0,29,35,2,0.0,0.0,0.0,0.0,0.0
18976,855.0,1035.0,75.0,29,35,3,0.0,0.0,0.0,0.0,0.0
18977,855.0,1035.0,105.0,29,35,4,0.0,0.0,0.0,0.0,0.0
18978,855.0,1035.0,135.0,29,35,5,0.0,0.0,0.0,0.0,0.0
18979,855.0,1035.0,165.0,29,35,6,0.0,0.0,0.0,0.0,0.0
18980,855.0,1035.0,195.0,29,35,7,0.0,0.0,0.0,0.0,0.0
18981,855.0,1035.0,225.0,29,35,8,0.0,0.0,0.0,0.0,0.0
18982,855.0,1035.0,255.0,29,35,9,0.0,55080.0,-55080.0,61200.0,0.0
